category,subcategory,item_group,item_name,unit,description,tags,source
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Tee,uPVC Tee - 100mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Tee,uPVC Tee - 150mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Tee,uPVC Tee - 200mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Reducer,uPVC Reducer - 50mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Reducer,uPVC Reducer - 75mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Reducer,uPVC Reducer - 100mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Reducer,uPVC Reducer - 150mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Reducer,uPVC Reducer - 200mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Coupling,uPVC Coupling - 50mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Coupling,uPVC Coupling - 75mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Coupling,uPVC Coupling - 100mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Coupling,uPVC Coupling - 150mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC Coupling,uPVC Coupling - 200mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC End Cap,uPVC End Cap - 50mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC End Cap,uPVC End Cap - 75mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC End Cap,uPVC End Cap - 100mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC End Cap,uPVC End Cap - 150mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,uPVC End Cap,uPVC End Cap - 200mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Elbow,HDPE Elbow - 63mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Elbow,HDPE Elbow - 75mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Elbow,HDPE Elbow - 90mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Elbow,HDPE Elbow - 100mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Elbow,HDPE Elbow - 110mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Elbow,HDPE Elbow - 125mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Elbow,HDPE Elbow - 150mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Elbow,HDPE Elbow - 160mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Elbow,HDPE Elbow - 200mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Tee,HDPE Tee - 63mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Tee,HDPE Tee - 75mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Tee,HDPE Tee - 90mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Tee,HDPE Tee - 100mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Tee,HDPE Tee - 110mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Tee,HDPE Tee - 125mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Tee,HDPE Tee - 150mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Tee,HDPE Tee - 160mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Tee,HDPE Tee - 200mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Reducer,HDPE Reducer - 63mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Reducer,HDPE Reducer - 75mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Reducer,HDPE Reducer - 90mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Reducer,HDPE Reducer - 100mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Reducer,HDPE Reducer - 110mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Reducer,HDPE Reducer - 125mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Reducer,HDPE Reducer - 150mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Reducer,HDPE Reducer - 160mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Reducer,HDPE Reducer - 200mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Coupling,HDPE Coupling - 63mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Coupling,HDPE Coupling - 75mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Coupling,HDPE Coupling - 90mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Coupling,HDPE Coupling - 100mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Coupling,HDPE Coupling - 110mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
MEP - Plumbing & Sanitary,Pipes & Fittings,HDPE Coupling,HDPE Coupling - 125mm,each,,plumbing;fitting,"Derived from common Singapore practice (BCA CDE Data Standard, iNPQS references) and international classification standards (ISO 6707, Uniclass 2015, OmniClass, MasterFormat)."
